,행정동_코드,기준_년_코드,기준_분기_코드,분기당_매출_금액,분기당_매출_건수,점포수,면적 (k㎡),건당_매출액,점포_밀집도
940,11200720,2021,3,1197400617,74161,113,0.75,16133.0,151.0
941,11200720,2021,4,1465146627,78350,105,0.75,18481.0,140.0
942,11200720,2022,1,1176121227,66431,60,0.75,17214.5,80.0
943,11200720,2022,2,1463954273,81061,60,0.75,17358.0,80.0
944,11200720,2022,3,1389253871,73649,57,0.75,17954.5,76.0
945,11200790,2019,1,6817105908,359560,337,2.31,27544.333333333332,146.0
946,11200790,2019,2,6292070066,360289,297,2.31,27385.0,129.0
947,11200790,2019,3,6757016388,388336,332,2.31,26898.0,144.0
948,11200790,2019,4,7499764141,401120,350,2.31,34434.0,151.0
949,11200790,2020,1,6503493995,349798,347,2.31,32773.666666666664,150.0
950,11200790,2020,2,7172834718,388508,330,2.31,31996.333333333332,142.0
951,11200790,2020,3,6911317764,377963,327,2.31,30402.333333333332,141.0
952,11200790,2020,4,6305731185,344844,334,2.31,32061.333333333332,144.0
953,11200790,2021,1,5261324033,304424,327,2.31,29362.0,141.0
954,11200790,2021,2,6046691923,339673,333,2.31,32357.0,144.0
955,11200790,2021,3,5494205343,337421,341,2.31,28574.0,147.0
956,11200790,2021,4,6483724747,359140,328,2.31,34690.666666666664,142.0
957,11200790,2022,1,5674763925,322028,149,2.31,31484.333333333332,65.0
958,11200790,2022,2,7805141146,398778,144,2.31,35016.0,63.0
959,11200790,2022,3,7339674080,385052,143,2.31,33308.333333333336,62.0
960,11215710,2019,1,71377730396,3926503,2229,1.16,22551.125,1922.0
961,11215710,2019,2,67407524541,4123922,1970,1.16,21362.0,1697.0
962,11215710,2019,3,68988256101,4287928,2213,1.16,20475.125,1907.0
963,11215710,2019,4,89091232394,5436587,2316,1.16,21115.25,1996.0
964,11215710,2020,1,64876662751,3627539,2301,1.16,21220.125,1984.0
965,11215710,2020,2,62727023657,3690094,2272,1.16,20621.75,1959.0
966,11215710,2020,3,56611623382,3377212,2240,1.16,20575.625,1930.0
967,11215710,2020,4,50577905410,2943043,2196,1.16,20924.875,1893.0
968,11215710,2021,1,42206461961,2477342,2162,1.16,20984.5,1863.0
969,11215710,2021,2,53331266684,3164046,2246,1.16,21462.5,1937.0
970,11215710,2021,3,45083091154,2856866,2204,1.16,19541.75,1899.0
971,11215710,2021,4,57696113856,2998020,2110,1.16,23740.125,1819.0
972,11215710,2022,1,50615763526,2598242,1157,1.16,22685.25,998.0
973,11215710,2022,2,71385253981,3483482,1152,1.16,26086.625,994.0
974,11215710,2022,3,67725835333,3253420,1157,1.16,25697.0,997.0
975,11215730,2019,1,21730921116,888419,898,0.74,23720.75,1214.0
976,11215730,2019,2,20322887153,874623,818,0.74,22244.5,1106.0
977,11215730,2019,3,21153145709,902172,865,0.74,23203.0,1168.0
978,11215730,2019,4,23209380272,975403,885,0.74,20787.25,1196.0
979,11215730,2020,1,19902542988,851323,877,0.74,20977.25,1185.0
980,11215730,2020,2,21796068524,928263,859,0.74,21151.75,1161.0
981,11215730,2020,3,19860340144,881121,855,0.74,20207.0,1155.0
982,11215730,2020,4,18060956412,792418,840,0.74,21376.25,1135.0
983,11215730,2021,1,15865520855,712989,807,0.74,20884.0,1090.0
984,11215730,2021,2,19341358690,845271,829,0.74,20994.5,1119.0
985,11215730,2021,3,16533152285,796371,822,0.74,19495.25,1110.0
986,11215730,2021,4,21246946364,859240,824,0.74,22738.75,1113.0
987,11215730,2022,1,18226717442,752693,427,0.74,21934.75,578.0
988,11215730,2022,2,24206619266,913177,426,0.74,23641.0,575.0
989,11215730,2022,3,24626655238,896242,421,0.74,23853.25,569.0
990,11215740,2019,1,3425568796,136105,263,0.62,25212.5,424.0
991,11215740,2019,2,3148962146,129787,234,0.62,23177.25,377.0
992,11215740,2019,3,3441988020,142781,260,0.62,23550.0,420.0
993,11215740,2019,4,3443117745,138504,255,0.62,25469.0,411.0
994,11215740,2020,1,3217681953,135545,253,0.62,27759.75,408.0
995,11215740,2020,2,3465389467,148769,259,0.62,26880.75,418.0
996,11215740,2020,3,3387893534,142602,246,0.62,24994.75,397.0
997,11215740,2020,4,3234829055,142314,248,0.62,24835.5,401.0
998,11215740,2021,1,3018629205,137283,247,0.62,23846.5,398.0
999,11215740,2021,2,3406745111,159881,268,0.62,24256.25,432.0
1000,11215740,2021,3,3293263973,160885,275,0.62,24438.75,443.0
1001,11215740,2021,4,3844718786,170061,266,0.62,24349.25,429.0
1002,11215740,2022,1,3265029142,146552,132,0.62,24419.75,213.0
1003,11215740,2022,2,3824718155,157290,136,0.62,32416.5,220.0
1004,11215740,2022,3,3809197791,149784,137,0.62,31498.0,221.0
1005,11215750,2019,1,3632003327,179145,242,0.55,19509.666666666668,440.0
1006,11215750,2019,2,3730206442,187984,224,0.55,19356.666666666668,407.0
1007,11215750,2019,3,3936432304,198514,242,0.55,19329.666666666668,441.0
1008,11215750,2019,4,4092592810,205861,240,0.55,19189.333333333332,436.0
1009,11215750,2020,1,3549790380,186446,233,0.55,18597.333333333332,423.0
1010,11215750,2020,2,3793704495,207299,233,0.55,17908.333333333332,423.0
1011,11215750,2020,3,3473202783,185528,223,0.55,18432.666666666668,405.0
1012,11215750,2020,4,3208719715,169213,228,0.55,18596.666666666668,415.0
1013,11215750,2021,1,2898290167,148940,222,0.55,18854.0,404.0
1014,11215750,2021,2,3384993732,173304,229,0.55,18872.666666666668,415.0
1015,11215750,2021,3,3261999493,177768,231,0.55,17753.0,420.0
1016,11215750,2021,4,3589530188,184929,231,0.55,18674.0,421.0
1017,11215750,2022,1,3229064691,163750,135,0.55,19090.333333333332,245.0
1018,11215750,2022,2,3832289796,178466,137,0.55,20563.0,249.0
1019,11215750,2022,3,3671280069,167134,140,0.55,21525.333333333332,254.0
1020,11215760,2019,1,3732677580,230339,281,0.6,21316.333333333332,468.0
1021,11215760,2019,2,3206778583,195443,250,0.6,19571.333333333332,416.0
1022,11215760,2019,3,3947040268,255862,289,0.6,19361.666666666668,482.0
1023,11215760,2019,4,4924323458,305183,303,0.6,20163.333333333332,505.0
1024,11215760,2020,1,4201685569,267966,294,0.6,20125.666666666668,490.0
1025,11215760,2020,2,4414605098,284109,294,0.6,19065.0,490.0
1026,11215760,2020,3,3955908531,267880,290,0.6,18126.666666666668,483.0
1027,11215760,2020,4,3433997505,233898,276,0.6,18081.666666666668,460.0
1028,11215760,2021,1,3325016607,229924,275,0.6,18520.0,458.0
1029,11215760,2021,2,3912798702,270231,288,0.6,18814.0,480.0
1030,11215760,2021,3,3655095123,276485,282,0.6,16865.333333333332,470.0
1031,11215760,2021,4,4228194542,280065,288,0.6,19717.666666666668,480.0
1032,11215760,2022,1,3886786977,256314,175,0.6,18633.333333333332,292.0
1033,11215760,2022,2,4708130339,284511,173,0.6,20942.666666666668,289.0
1034,11215760,2022,3,4275205561,266937,172,0.6,20115.0,287.0
1035,11215770,2019,1,3351691732,146246,262,2.32,25827.4,114.0
1036,11215770,2019,2,3311879512,142048,237,2.32,24628.2,103.0
1037,11215770,2019,3,4186682648,171878,262,2.32,26587.0,114.0
1038,11215770,2019,4,4682263178,186769,263,2.32,27150.4,114.0
1039,11215770,2020,1,4138213171,170501,255,2.32,26910.6,111.0
1040,11215770,2020,2,4344628087,189215,252,2.32,26731.0,109.0
1041,11215770,2020,3,3622922184,163337,247,2.32,25820.0,105.0
1042,11215770,2020,4,3537054585,156737,252,2.32,25847.0,109.0
1043,11215770,2021,1,3223879550,145275,250,2.32,25101.8,107.0
1044,11215770,2021,2,3731152855,170228,262,2.32,26041.2,113.0
1045,11215770,2021,3,3338875417,160343,249,2.32,25803.2,107.0
1046,11215770,2021,4,4015807066,170397,266,2.32,29623.2,114.0
1047,11215770,2022,1,3480937751,149897,145,2.32,28368.8,62.0
1048,11215770,2022,2,4192700386,182594,145,2.32,28326.4,62.0
1049,11215770,2022,3,3749421404,172165,142,2.32,30577.6,60.0
1050,11215780,2019,1,9267950206,554345,351,1.1,23083.5,319.0
1051,11215780,2019,2,9475457203,556289,308,1.1,23979.0,280.0
1052,11215780,2019,3,10495658155,657342,362,1.1,19501.5,329.0
1053,11215780,2019,4,11032740612,676861,376,1.1,19704.0,342.0
1054,11215780,2020,1,8934279776,564526,373,1.1,19458.5,339.0
1055,11215780,2020,2,10647248540,742209,371,1.1,18110.5,337.0
1056,11215780,2020,3,9623522802,685543,370,1.1,18520.0,336.0
1057,11215780,2020,4,8914305558,646285,372,1.1,18788.5,338.0
1058,11215780,2021,1,8146895793,596826,370,1.1,19178.5,336.0
1059,11215780,2021,2,10051851524,757293,376,1.1,17567.0,342.0
1060,11215780,2021,3,9802064883,742105,374,1.1,17063.0,340.0
1061,11215780,2021,4,10033078513,693046,369,1.1,20172.0,335.0
1062,11215780,2022,1,8971386494,633221,180,1.1,20082.5,164.0
1063,11215780,2022,2,12947522597,806631,184,1.1,21250.0,167.0
1064,11215780,2022,3,12178940436,772896,179,1.1,21337.0,163.0
1065,11215810,2019,1,5414143289,222554,263,2.39,23104.333333333332,110.0
1066,11215810,2019,2,5910124334,256370,247,2.39,21690.333333333332,104.0
1067,11215810,2019,3,5704863867,239649,252,2.39,21950.666666666668,105.0
1068,11215810,2019,4,6623832687,288381,271,2.39,21032.333333333332,113.0
1069,11215810,2020,1,5022353821,216344,252,2.39,22219.0,106.0
1070,11215810,2020,2,6348764803,282143,257,2.39,21359.333333333332,107.0
1071,11215810,2020,3,6059538086,273278,262,2.39,20988.333333333332,110.0
1072,11215810,2020,4,5627595957,235015,258,2.39,22460.333333333332,108.0
1073,11215810,2021,1,5262197815,218383,250,2.39,22959.0,105.0
1074,11215810,2021,2,6734492999,314275,265,2.39,20466.666666666668,111.0
1075,11215810,2021,3,5947501506,292342,254,2.39,19391.333333333332,106.0
1076,11215810,2021,4,6472400773,264037,253,2.39,22749.666666666668,106.0
1077,11215810,2022,1,5022370695,206898,116,2.39,22915.0,48.0
1078,11215810,2022,2,6636072824,261180,117,2.39,24290.666666666668,49.0
1079,11215810,2022,3,7158598191,268194,117,2.39,24915.666666666668,49.0
1080,11215820,2019,1,8188767850,483712,484,0.57,18787.25,849.0
1081,11215820,2019,2,8486805633,548362,463,0.57,17506.5,812.0
1082,11215820,2019,3,8247549414,512589,476,0.57,17491.5,836.0
1083,11215820,2019,4,8551856835,505773,471,0.57,18874.25,826.0
1084,11215820,2020,1,6808090298,434311,474,0.57,17761.25,831.0
1085,11215820,2020,2,7598997342,494603,476,0.57,16788.75,834.0
1086,11215820,2020,3,6749301460,423707,467,0.57,16933.0,819.0
1087,11215820,2020,4,6598202476,380143,472,0.57,17947.25,829.0
1088,11215820,2021,1,4930223620,310698,448,0.57,16512.25,787.0
1089,11215820,2021,2,5607168913,360726,446,0.57,15898.25,782.0
1090,11215820,2021,3,5068087706,342898,435,0.57,14902.75,763.0
1091,11215820,2021,4,5795751004,348326,456,0.57,16698.5,800.0
1092,11215820,2022,1,5016178279,301220,241,0.57,16690.0,422.0
1093,11215820,2022,2,6435846090,345219,243,0.57,18458.0,426.0
1094,11215820,2022,3,6259562414,318712,238,0.57,19428.75,418.0
1095,11215830,2019,1,5317043348,256116,367,1.68,21076.0,218.0
1096,11215830,2019,2,5334123469,281675,336,1.68,20025.25,200.0
1097,11215830,2019,3,6609329350,309612,360,1.68,20827.5,215.0
1098,11215830,2019,4,6492324227,300953,366,1.68,19637.75,218.0
1099,11215830,2020,1,5700029829,279196,366,1.68,19158.5,218.0
1100,11215830,2020,2,6573893518,321465,358,1.68,18825.25,212.0
1101,11215830,2020,3,6049648563,302823,346,1.68,18503.0,205.0
1102,11215830,2020,4,4875486836,253571,337,1.68,17561.0,200.0
1103,11215830,2021,1,4207120348,216615,337,1.68,17562.75,200.0
1104,11215830,2021,2,5382465062,260297,356,1.68,18021.75,212.0
1105,11215830,2021,3,4732150146,252815,352,1.68,16487.0,209.0
1106,11215830,2021,4,5212755067,269267,333,1.68,17518.0,199.0
1107,11215830,2022,1,4654213494,228528,170,1.68,19054.25,101.0
1108,11215830,2022,2,6371313864,276880,174,1.68,20725.25,104.0
1109,11215830,2022,3,6300731145,268230,169,1.68,21242.0,100.0
1110,11215840,2019,1,2618551438,93571,185,1.2,26002.666666666668,154.0
1111,11215840,2019,2,2770491980,103094,161,1.2,25296.666666666668,134.0
1112,11215840,2019,3,3104198487,117557,194,1.2,25814.333333333332,162.0
1113,11215840,2019,4,3102174077,120698,193,1.2,23947.0,160.0
1114,11215840,2020,1,2812769993,109633,192,1.2,23767.666666666668,160.0
1115,11215840,2020,2,3384036334,133087,194,1.2,23978.666666666668,162.0
1116,11215840,2020,3,2858146906,110381,191,1.2,23665.0,159.0
1117,11215840,2020,4,2581833968,100162,196,1.2,23301.666666666668,164.0
1118,11215840,2021,1,2186742553,88528,196,1.2,22518.0,164.0
1119,11215840,2021,2,2995599245,122615,203,1.2,22703.333333333332,170.0
1120,11215840,2021,3,2546320262,113588,202,1.2,20432.0,169.0
1121,11215840,2021,4,2877784337,111952,186,1.2,23996.0,155.0
1122,11215840,2022,1,2578294284,105654,96,1.2,22639.0,80.0
1123,11215840,2022,2,3729724220,135018,100,1.2,25640.333333333332,83.0
1124,11215840,2022,3,3317601238,123560,97,1.2,24906.333333333332,81.0
1125,11215847,2019,1,9374415954,258290,465,1.16,27745.8,401.0
1126,11215847,2019,2,8891132822,253456,421,1.16,28580.0,363.0
1127,11215847,2019,3,7983276153,232617,458,1.16,28557.6,395.0
1128,11215847,2019,4,10015590149,294158,458,1.16,28302.2,395.0
1129,11215847,2020,1,6039785752,176320,425,1.16,30458.6,367.0
1130,11215847,2020,2,7075891455,215162,437,1.16,30002.8,377.0
1131,11215847,2020,3,7065073788,217295,433,1.16,28501.6,375.0
1132,11215847,2020,4,6559640752,193297,427,1.16,30832.8,369.0
1133,11215847,2021,1,5712810690,184892,426,1.16,27993.8,368.0
1134,11215847,2021,2,7561235089,269740,437,1.16,29717.2,377.0
1135,11215847,2021,3,6554424969,254804,422,1.16,28096.8,364.0
1136,11215847,2021,4,7752287035,201153,416,1.16,29879.4,359.0
1137,11215847,2022,1,6601697995,170568,216,1.16,29256.0,187.0
1138,11215847,2022,2,10260951978,238386,225,1.16,32595.4,193.0
1139,11215847,2022,3,10161232256,250615,219,1.16,32617.2,189.0
1140,11215850,2019,1,24825463378,1116078,1003,0.56,19516.4,1791.0
1141,11215850,2019,2,22687997944,1098074,890,0.56,18613.6,1589.0
1142,11215850,2019,3,26069531807,1201606,997,0.56,18509.8,1781.0
1143,11215850,2019,4,26952668807,1115772,1017,0.56,20499.6,1815.0
1144,11215850,2020,1,23861094937,1017929,1007,0.56,20043.6,1797.0
1145,11215850,2020,2,24806653455,1070288,1019,0.56,19412.4,1819.0
1146,11215850,2020,3,22414666621,1004472,999,0.56,18607.8,1784.0
1147,11215850,2020,4,20246504640,905436,1007,0.56,19198.4,1798.0
1148,11215850,2021,1,17432586701,806032,1005,0.56,19094.2,1794.0
1149,11215850,2021,2,19508151645,927973,1002,0.56,18629.8,1789.0
1150,11215850,2021,3,17928368056,933083,992,0.56,17079.0,1771.0
1151,11215850,2021,4,20565422753,938318,939,0.56,18692.2,1677.0
1152,11215850,2022,1,17410918309,830777,523,0.56,18217.2,934.0
1153,11215850,2022,2,22617592597,999757,534,0.56,19398.2,953.0
1154,11215850,2022,3,23237084365,1000641,526,0.56,19540.2,939.0
1155,11215860,2019,1,354571997,15556,37,1.39,23180.0,27.0
1156,11215860,2019,2,227837916,9959,33,1.39,23005.5,24.0
1157,11215860,2019,3,224557565,9030,35,1.39,25035.0,25.0
1158,11215860,2019,4,234933173,9533,38,1.39,24484.5,27.0
1159,11215860,2020,1,216863342,8467,38,1.39,25668.0,27.0
1160,11215860,2020,2,248363183,10177,39,1.39,24472.5,28.0
1161,11215860,2020,3,232247063,9419,38,1.39,24351.5,27.0
1162,11215860,2020,4,292603173,10941,41,1.39,26804.5,30.0
1163,11215860,2021,1,264016263,9777,42,1.39,27214.0,30.0
1164,11215860,2021,2,314359725,10031,39,1.39,32437.5,28.0
1165,11215860,2021,3,342359623,11823,38,1.39,28552.0,28.0
1166,11215860,2021,4,315790699,7974,33,1.39,39659.5,24.0
1167,11215860,2022,1,242719564,7209,23,1.39,33489.0,16.0
1168,11215860,2022,2,257629119,8383,26,1.39,31981.0,18.0
1169,11215860,2022,3,285795972,9355,25,1.39,34103.0,18.0
1170,11215870,2019,1,25411844891,1723545,721,1.02,18667.8,706.0
1171,11215870,2019,2,22661251801,1619902,652,1.02,17620.6,640.0
1172,11215870,2019,3,24184330221,1746686,703,1.02,17947.2,688.0
1173,11215870,2019,4,24671710275,1642009,688,1.02,18274.2,673.0
1174,11215870,2020,1,18876703008,1297086,672,1.02,17489.0,658.0
1175,11215870,2020,2,18361224503,1250946,670,1.02,17196.8,656.0
1176,11215870,2020,3,16917896752,1169699,653,1.02,17493.2,639.0
1177,11215870,2020,4,15722476570,1050865,663,1.02,18683.4,649.0
1178,11215870,2021,1,14756814157,966487,636,1.02,18314.2,623.0
1179,11215870,2021,2,17199373150,1112800,625,1.02,18740.8,612.0
1180,11215870,2021,3,16014300824,1123834,616,1.02,17991.8,603.0
1181,11215870,2021,4,16802755186,1085564,576,1.02,17811.0,564.0
1182,11215870,2022,1,14885786050,986540,342,1.02,18066.8,335.0
1183,11215870,2022,2,19365477671,1174136,338,1.02,18247.6,331.0
1184,11215870,2022,3,19931196117,1221613,329,1.02,18581.8,323.0
1185,11230536,2019,1,30002847676,1503695,1294,1.61,24847.833333333332,805.0
1186,11230536,2019,2,28281876089,1521326,1194,1.61,23427.666666666668,742.0
1187,11230536,2019,3,31781362125,1628564,1285,1.61,21326.416666666668,798.0
1188,11230536,2019,4,32817419862,1615867,1320,1.61,41206.916666666664,820.0
1189,11230536,2020,1,28710113480,1355531,1306,1.61,29854.75,811.0
1190,11230536,2020,2,29160996152,1409372,1293,1.61,26884.166666666668,801.0
1191,11230536,2020,3,27800487819,1318385,1263,1.61,23411.5,783.0
1192,11230536,2020,4,26207571800,1221681,1286,1.61,28102.5,798.0
1193,11230536,2021,1,23872332877,1143309,1246,1.61,24311.666666666668,774.0
1194,11230536,2021,2,27310615402,1410954,1266,1.61,22429.916666666668,786.0
1195,11230536,2021,3,23696171464,1328474,1231,1.61,24805.333333333332,764.0
1196,11230536,2021,4,23841079485,1157437,1178,1.61,22221.0,732.0
1197,11230536,2022,1,21257280596,1048581,597,1.61,22212.166666666668,371.0
1198,11230536,2022,2,24757323853,1206102,587,1.61,24271.25,364.0
1199,11230536,2022,3,25381156589,1148234,578,1.61,30446.666666666668,359.0
1200,11230545,2019,1,14594387348,661596,899,1.18,28634.4375,762.0
1201,11230545,2019,2,15018243113,719563,823,1.18,25546.8125,698.0
1202,11230545,2019,3,15355327896,726158,903,1.18,27473.1875,766.0
1203,11230545,2019,4,17001812143,804653,917,1.18,26511.0625,777.0
1204,11230545,2020,1,12796678604,597812,889,1.18,27330.0625,752.0
1205,11230545,2020,2,15288829596,741421,913,1.18,26399.0,775.0
1206,11230545,2020,3,13975007606,682415,926,1.18,23373.1875,784.0
1207,11230545,2020,4,12867004001,614770,919,1.18,24492.0,778.0
1208,11230545,2021,1,12649227090,608116,888,1.18,22237.4375,754.0
1209,11230545,2021,2,15274589256,742904,900,1.18,22273.0625,762.0
1210,11230545,2021,3,13779539495,677504,881,1.18,22095.1875,746.0
1211,11230545,2021,4,13945287496,627081,862,1.18,26508.0625,732.0
1212,11230545,2022,1,13015713383,581913,483,1.18,25521.4375,409.0
1213,11230545,2022,2,17383839748,739149,487,1.18,30002.125,412.0
1214,11230545,2022,3,16689646386,698945,475,1.18,30637.4375,401.0
1215,11230560,2019,1,23265782898,1648665,762,1.19,21667.625,641.0
1216,11230560,2019,2,21493743182,1663948,711,1.19,21725.625,598.0
1217,11230560,2019,3,22351786930,1664497,760,1.19,20986.5,640.0
1218,11230560,2019,4,26131016744,1999625,771,1.19,21622.75,649.0
1219,11230560,2020,1,11047935039,717356,683,1.19,21677.75,575.0
1220,11230560,2020,2,11265490119,779835,681,1.19,21861.5,573.0
1221,11230560,2020,3,10268329751,729552,663,1.19,21173.25,559.0
1222,11230560,2020,4,10124251825,696843,659,1.19,22195.25,555.0
1223,11230560,2021,1,8697750143,612272,630,1.19,22058.875,529.0
1224,11230560,2021,2,9795296196,738341,630,1.19,22249.75,529.0
1225,11230560,2021,3,9391712274,693654,625,1.19,21972.0,525.0
1226,11230560,2021,4,18019602869,1394298,684,1.19,23256.125,574.0
1227,11230560,2022,1,15955112205,1219507,390,1.19,23294.125,326.0
1228,11230560,2022,2,21682016501,1624542,388,1.19,26589.75,326.0
1229,11230560,2022,3,12308659738,790603,379,1.19,25931.75,318.0
1230,11230570,2019,1,1440312265,75430,84,0.86,19095.0,98.0
1231,11230570,2019,2,1414088343,77608,79,0.86,18221.0,92.0
1232,11230570,2019,3,1418510279,83264,89,0.86,17036.0,103.0
1233,11230570,2019,4,1162294855,69062,74,0.86,16830.0,86.0
1234,11230570,2020,1,1018020082,59433,69,0.86,17129.0,80.0
1235,11230570,2020,2,1070806316,62977,70,0.86,17003.0,81.0
1236,11230570,2020,3,998556401,62213,70,0.86,16051.0,81.0
1237,11230570,2020,4,906253279,56726,67,0.86,15976.0,78.0
1238,11230570,2021,1,904604471,58209,66,0.86,15541.0,77.0
1239,11230570,2021,2,1080404765,67419,74,0.86,16025.0,86.0
1240,11230570,2021,3,1045475105,64613,76,0.86,16181.0,88.0
1241,11230570,2021,4,1122745027,65873,80,0.86,17044.0,93.0
1242,11230570,2022,1,1000444527,57765,38,0.86,17319.0,44.0
1243,11230570,2022,2,1189474013,63303,45,0.86,18790.0,52.0
1244,11230570,2022,3,1124992735,60856,44,0.86,18486.0,51.0
1245,11230600,2019,1,5762160247,320178,311,0.81,23500.333333333332,383.0
1246,11230600,2019,2,4779202952,265702,273,0.81,24238.333333333332,337.0
1247,11230600,2019,3,5568081689,340689,319,0.81,21941.0,393.0
1248,11230600,2019,4,6016557942,359289,333,0.81,23061.166666666668,411.0
1249,11230600,2020,1,5267614254,318104,329,0.81,23691.5,406.0
1250,11230600,2020,2,5654101659,351276,334,0.81,22785.666666666668,413.0
1251,11230600,2020,3,5178426109,323696,327,0.81,20484.333333333332,404.0
1252,11230600,2020,4,4652943336,274707,327,0.81,22182.166666666668,404.0
1253,11230600,2021,1,4512976442,269417,317,0.81,22288.666666666668,391.0
1254,11230600,2021,2,5255563506,308557,318,0.81,22697.333333333332,392.0
1255,11230600,2021,3,4674169381,325407,321,0.81,20607.833333333332,396.0
1256,11230600,2021,4,5180929489,328446,304,0.81,24751.2,375.0
1257,11230600,2022,1,4572778410,289375,161,0.81,23231.8,199.0
1258,11230600,2022,2,5880669258,340235,162,0.81,25748.2,200.0
1259,11230600,2022,3,5447402435,304334,158,0.81,25379.2,196.0
1260,11230610,2019,1,4678287541,284921,285,0.85,19272.2,337.0
1261,11230610,2019,2,4430708343,280087,268,0.85,18759.4,315.0
1262,11230610,2019,3,5217892202,316718,294,0.85,18269.8,346.0
1263,11230610,2019,4,5545575044,300159,308,0.85,19463.8,361.0
1264,11230610,2020,1,4849086829,262481,302,0.85,19795.8,355.0
1265,11230610,2020,2,5641957959,295257,296,0.85,21739.8,349.0
1266,11230610,2020,3,5774278450,297492,310,0.85,20215.4,366.0
1267,11230610,2020,4,4499415974,254537,312,0.85,19011.4,367.0
1268,11230610,2021,1,3955662887,218537,304,0.85,18864.0,357.0
1269,11230610,2021,2,4764209024,250896,300,0.85,20673.6,353.0
1270,11230610,2021,3,4936215477,266672,293,0.85,17942.0,344.0
1271,11230610,2021,4,4888577241,275429,282,0.85,18717.6,333.0
1272,11230610,2022,1,4336000357,252403,143,0.85,18227.4,167.0
1273,11230610,2022,2,6034214105,324671,147,0.85,19099.6,173.0
1274,11230610,2022,3,6881458680,346827,141,0.85,20796.4,166.0
1275,11230650,2019,1,21544821458,882439,1043,1.25,23498.25,835.0
1276,11230650,2019,2,20070705057,870647,919,1.25,20806.0,735.0
1277,11230650,2019,3,22028040681,958833,1027,1.25,25161.5,821.0
1278,11230650,2019,4,25164563965,1026498,1060,1.25,32674.0,848.0
1279,11230650,2020,1,20846707170,914256,1043,1.25,35579.75,834.0
1280,11230650,2020,2,21222253984,929972,1034,1.25,28690.0,828.0
1281,11230650,2020,3,19968125797,895480,1020,1.25,25733.75,816.0
1282,11230650,2020,4,17946574666,785155,1015,1.25,28495.0,812.0
1283,11230650,2021,1,15484186679,688756,989,1.25,28664.5,791.0
1284,11230650,2021,2,19061666730,838447,1036,1.25,25617.0,829.0
1285,11230650,2021,3,17062668194,802565,1029,1.25,28026.25,823.0
1286,11230650,2021,4,21035649103,871363,1026,1.25,34563.75,821.0
1287,11230650,2022,1,18041961895,767919,552,1.25,27257.5,441.0
1288,11230650,2022,2,23579212385,924604,556,1.25,28620.0,445.0
1289,11230650,2022,3,22951189370,904376,550,1.25,28667.0,440.0
1290,11230660,2019,1,24613689121,1123391,1042,1.09,25165.0,955.0
1291,11230660,2019,2,24452363249,1120847,917,1.09,25491.666666666668,841.0
1292,11230660,2019,3,27192267699,1254848,1052,1.09,23928.666666666668,966.0
1293,11230660,2019,4,26492097453,1240898,1038,1.09,23679.0,952.0
1294,11230660,2020,1,22889321714,1109349,1048,1.09,24441.5,961.0
1295,11230660,2020,2,25589443681,1268465,1036,1.09,25438.5,951.0
1296,11230660,2020,3,23733113197,1215024,1014,1.09,24299.0,932.0
1297,11230660,2020,4,20403209290,1057386,1012,1.09,24783.833333333332,930.0
1298,11230660,2021,1,17875372465,969620,973,1.09,25541.5,892.0
1299,11230660,2021,2,21157803244,1166817,994,1.09,24735.833333333332,911.0
1300,11230660,2021,3,19989692980,1146942,966,1.09,24729.666666666668,887.0
1301,11230660,2021,4,19990694552,1020550,930,1.09,28323.333333333332,853.0
1302,11230660,2022,1,18267908831,965627,494,1.09,26948.833333333332,453.0
1303,11230660,2022,2,23719372193,1129505,500,1.09,30515.166666666668,460.0
1304,11230660,2022,3,23184071027,1119263,485,1.09,28610.5,446.0
1305,11230705,2019,1,902670117,37810,87,1.2,26380.0,73.0
1306,11230705,2019,2,953295905,33315,68,1.2,32611.25,57.0
1307,11230705,2019,3,1109599665,38908,82,1.2,30876.25,69.0
1308,11230705,2019,4,1347507772,41841,102,1.2,34714.75,86.0
1309,11230705,2020,1,1071936472,35739,99,1.2,31964.25,83.0
1310,11230705,2020,2,1197493621,41433,97,1.2,31534.25,81.0
1311,11230705,2020,3,1113876509,44119,97,1.2,27763.0,82.0
1312,11230705,2020,4,973989861,38773,97,1.2,27456.25,80.0
1313,11230705,2021,1,781624609,30983,92,1.2,26104.0,77.0
1314,11230705,2021,2,992664623,37562,94,1.2,27842.5,78.0
1315,11230705,2021,3,939434734,40913,91,1.2,24707.0,75.0
1316,11230705,2021,4,908788997,36413,93,1.2,26775.75,77.0
1317,11230705,2022,1,802095245,30001,46,1.2,28103.75,39.0
1318,11230705,2022,2,951913958,36369,51,1.2,26993.25,42.0
1319,11230705,2022,3,1052709934,39079,51,1.2,28007.0,42.0
1320,11230710,2019,1,18983756172,1165132,785,0.76,43388.5,1033.0
1321,11230710,2019,2,19593091082,1379783,696,0.76,26048.0,916.0
1322,11230710,2019,3,18564332277,1304445,814,0.76,17874.666666666668,1071.0
1323,11230710,2019,4,23961944680,1730478,911,0.76,18395.666666666668,1199.0
1324,11230710,2020,1,15294247341,1062099,868,0.76,15568.0,1143.0
1325,11230710,2020,2,17275941491,1303229,880,0.76,13852.0,1158.0
1326,11230710,2020,3,15940315564,1176493,873,0.76,19147.0,1149.0
1327,11230710,2020,4,14988426298,1116536,840,0.76,18958.75,1105.0
